# Program:featureCounts v2.0.1; Command:"featureCounts" "-t" "exon" "-g" "gene_id" "-a" "../mm10-allGenes.gtf" "-o" "CD24Mid-1.counts.txt" "CD24Mid-1.filtered.bam" 
Geneid	Chr	Start	End	Strand	Length	CD24Mid-1.filtered.bam
ENSMUST00000093942.4	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97332109;97341340;97342587;97343238;97343609;97344097;97345708;97346467;97347406;97349693;97351223	97339290;97341486;97342692;97343376;97343847;97344206;97345776;97346702;97347493;97349801;97352016	-;-;-;-;-;-;-;-;-;-;-	9219	10
ENSMUST00000162544.1	chr11;chr11	97349431;97351223	97349801;97352077	-;-	1226	0
ENSMUST00000238729.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97362435;97373066;97376437;97376997;97377936;97378543;97382900;97389112;97389566;97393389	97363423;97373130;97376541;97377098;97378066;97378711;97383028;97389247;97389716;97398542	+;+;+;+;+;+;+;+;+;+	7131	0
ENSMUST00000045540.3	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97362551;97373066;97376437;97376997;97377936;97378543;97382900;97389112;97389566;97393389	97363423;97373130;97376541;97377098;97378066;97378711;97383028;97389247;97389716;97398542	+;+;+;+;+;+;+;+;+;+	7015	0
ENSMUST00000149212.1	chr11;chr11;chr11	97377437;97377936;97378543	97377686;97378066;97378667	+;+;+	506	3
ENSMUST00000121799.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97415533;97444184;97446509;97448170;97448445;97448653;97451392;97453865;97454214;97454446;97456455;97463384;97464795;97465059;97466010;97466432;97470368;97475015;97475324;97476048;97490072;97491134;97493051;97500109	97415667;97444345;97446551;97448265;97448523;97448707;97452544;97454020;97454325;97454503;97456598;97463701;97464856;97465189;97466131;97466587;97470446;97475088;97475413;97476173;97490113;97491230;97493082;97502402	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5816	0
ENSMUST00000152933.1	chr11;chr11;chr11	97436285;97437146;97444184	97436690;97437331;97444228	+;+;+	637	0
ENSMUST00000107601.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97450160;97451392;97453865;97454214;97454446;97456455;97463384;97464795;97465059;97466010;97466432;97470368;97475015;97475324;97476048;97490072;97491134;97493051;97500109	97450365;97452544;97454020;97454325;97454503;97456598;97463701;97464856;97465189;97466131;97466587;97470446;97475088;97475413;97476173;97490113;97491230;97493082;97502400	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5450	0
ENSMUST00000142465.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97452130;97453865;97454214;97454446;97456455;97463384;97464795;97465059;97466010;97466432;97470368;97475015;97475324;97476048;97490072;97491134;97491644;97493051;97500109	97452544;97454020;97454325;97454503;97456598;97463701;97464856;97465189;97466131;97466587;97470446;97475088;97475413;97476173;97490113;97491230;97491666;97493082;97502402	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4531	0
ENSMUST00000056955.1	chr11;chr11;chr11	97490783;97492598;97500088	97491137;97493414;97500340	-;-;-	1425	2
ENSMUST00000093940.3	chr11;chr11;chr11	97491144;97493051;97500109	97491230;97493082;97502398	+;+;+	2409	0
ENSMUST00000238233.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97509340;97518610;97523090;97523457;97525341;97526008;97526529;97526782;97531804;97533022;97533465;97533752;97534431;97535734;97536308	97512648;97518756;97523242;97523611;97525575;97526254;97526676;97526912;97531979;97533212;97533508;97533844;97535293;97535827;97536945	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6624	0
ENSMUST00000107596.8	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97509340;97518610;97523090;97523457;97525341;97526008;97526529;97526782;97531804;97533022;97533465;97533752;97534431;97535734;97536308;97537044;97542534;97548880;97551677;97574968	97512648;97518756;97523242;97523611;97525575;97526254;97526676;97526912;97531979;97533212;97533508;97533844;97535293;97535827;97536506;97537239;97542557;97548978;97551978;97575215	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7054	0
ENSMUST00000238314.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97509340;97518610;97522373;97523090;97523457;97525341;97526008;97526529;97526782;97531804;97533022;97533465;97533752;97534431;97535734;97536308;97537044;97542534;97551677;97574968	97512648;97518756;97522495;97523242;97523611;97525575;97526254;97526676;97526912;97531979;97533212;97533508;97533844;97535293;97535827;97536506;97537239;97542557;97551978;97575226	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7089	0
ENSMUST00000107593.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97512859;97518610;97523090;97523457;97525341;97526008;97526529;97526782;97531804;97533022;97533465;97533752;97534431;97535734;97536308;97537044;97542534;97551677;97573796	97512935;97518756;97523242;97523611;97525575;97526254;97526676;97526912;97531979;97533212;97533508;97533844;97535293;97535827;97536506;97537239;97542557;97551978;97574053	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3733	0
ENSMUST00000107590.8	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97516664;97523090;97523457;97525341;97526008;97526529;97526782;97531804;97533022;97533465;97533752;97534431;97535734;97536308;97537044;97542534;97551677;97573796	97518756;97523242;97523611;97525575;97526254;97526676;97526912;97531979;97533212;97533508;97533844;97535293;97535827;97536506;97537239;97542557;97551978;97573944	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5493	0
ENSMUST00000238597.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97516664;97522373;97523090;97523457;97525341;97526008;97526529;97526782;97531804;97533022;97533465;97533752;97534431;97535734;97536308;97537044;97542534;97551677;97574968	97518756;97522495;97523242;97523611;97525575;97526254;97526676;97526912;97531979;97533212;97533508;97533844;97535293;97535827;97536506;97537239;97542557;97551978;97575226	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5726	0
ENSMUST00000238342.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97519314;97522373;97523090;97523457;97525341;97526008;97526529;97526782;97531804;97533022;97533465;97533752;97534431;97535734;97536308;97537044;97542534;97551677;97574968	97520173;97522495;97523242;97523611;97525575;97526254;97526676;97526912;97531979;97533212;97533508;97533844;97535293;97535827;97536506;97537239;97542557;97551978;97575226	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4493	0
ENSMUST00000134289.1	chr11;chr11	97519612;97521132	97520173;97521895	-;-	1326	0
ENSMUST00000126287.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11	97534887;97535734;97536308;97537044;97548880;97551677;97573796	97535293;97535827;97536506;97537239;97548978;97551978;97573929	-;-;-;-;-;-;-	1431	0
ENSMUST00000207653.1	chr11;chr11;chr11	97551873;97566711;97573796	97551978;97566773;97574047	-;-;-	421	0
ENSMUST00000142123.1	chr11;chr11	97551890;97574917	97551978;97575226	-;-	399	0
ENSMUST00000145845.2	chr11;chr11	97566711;97576089	97566773;97576186	-;-	161	0
ENSMUST00000131687.1	chr11;chr11;chr11;chr11	97598511;97614924;97618437;97622607	97598667;97615028;97618499;97622893	+;+;+;+	612	0
ENSMUST00000145262.1	chr11;chr11	97614982;97618437	97615028;97619031	+;+	642	0
ENSMUST00000052281.5	chr11	97627389	97629702	-	2314	40
ENSMUST00000134427.1	chr11;chr11;chr11;chr11	97644184;97644859;97646354;97660198	97644557;97646117;97646521;97660367	-;-;-;-	1971	46
ENSMUST00000175263.1	chr11	97660257	97660327	-	71	0
ENSMUST00000044730.11	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97663414;97664955;97665486;97665730;97666790;97667075;97669424;97670253;97672457;97673460;97674438;97674774;97676139;97676370;97676862;97677148;97678314;97678965;97680470;97681546	97663680;97665034;97665540;97665839;97666893;97667168;97669636;97670351;97672592;97674071;97674619;97674882;97676205;97676512;97677059;97677236;97678663;97679055;97680826;97685463	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7274	0
ENSMUST00000155835.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97663572;97664955;97665486;97665730;97666790;97667075;97669424;97669549;97670253;97672457;97673460;97674438;97674774;97676139;97676370;97676862;97677148;97678314;97678965;97680470;97681546	97663680;97665034;97665540;97665839;97666893;97667168;97669499;97669636;97670351;97672682;97674071;97674619;97674882;97676205;97676512;97677059;97677236;97678663;97679055;97680826;97682531	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4225	0
ENSMUST00000107586.2	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97663572;97664955;97665486;97665730;97666790;97667075;97669424;97670253;97672457;97673460;97674438;97674774;97676139;97676370;97676862;97677148;97678314;97678965;97680470;97681546	97663680;97665034;97665540;97665839;97666893;97667168;97669636;97670351;97672682;97674071;97674619;97674882;97676205;97676512;97677059;97677236;97678663;97679055;97680826;97685463	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7206	0
ENSMUST00000134158.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11	97665001;97665730;97666790;97667075;97670253;97672457;97673460	97665034;97665839;97666893;97667168;97670351;97672592;97673548	+;+;+;+;+;+;+	666	0
ENSMUST00000143220.1	chr11;chr11;chr11;chr11;chr11	97676052;97676370;97676862;97677148;97678314	97676205;97676512;97677059;97677236;97678370	+;+;+;+;+	641	0
ENSMUST00000151729.7	chr11;chr11;chr11;chr11	97676052;97676370;97676862;97678314	97676205;97676512;97677059;97678370	+;+;+;+	552	0
ENSMUST00000184494.1	chr11	97677060	97677130	+	71	0
ENSMUST00000107584.7	chr11;chr11;chr11;chr11	97685826;97686183;97686501;97688268	97685864;97686215;97686620;97688621	+;+;+;+	546	15
ENSMUST00000107585.8	chr11;chr11;chr11;chr11	97685843;97686183;97686501;97688268	97685921;97686215;97686620;97688621	+;+;+;+	586	0
ENSMUST00000107583.2	chr11;chr11;chr11	97685953;97686501;97688268	97686215;97686620;97688621	+;+;+	737	221
ENSMUST00000145623.1	chr11;chr11	97685977;97686183	97686062;97686215	+;+	119	0
ENSMUST00000179765.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97688823;97690961;97691684;97691858;97692027;97692369;97692504;97692726;97693416;97697989;97699206	97690358;97691041;97691779;97691912;97692135;97692419;97692559;97692822;97693568;97698060;97699384	-;-;-;-;-;-;-;-;-;-;-	2485	12
ENSMUST00000169807.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97688823;97690961;97691684;97691858;97692027;97692369;97692504;97692726;97693416;97699536	97690358;97691041;97691779;97691912;97692135;97692419;97692559;97692822;97693568;97699648	-;-;-;-;-;-;-;-;-;-	2347	0
ENSMUST00000103149.8	chr11;chr11;chr11;chr11;chr11	97689792;97690961;97691684;97692045;97692369	97690358;97691041;97691722;97692135;97692407	-;-;-;-;-	817	0
ENSMUST00000103148.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97689820;97690961;97691684;97691858;97692027;97692369;97692504;97692726;97693416;97699206;97699536	97690358;97691041;97691779;97691912;97692135;97692419;97692559;97692822;97693568;97699300;97699641	-;-;-;-;-;-;-;-;-;-;-	1438	0
ENSMUST00000018681.13	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97689820;97690961;97691684;97691858;97692027;97692369;97692504;97692726;97693416;97697989;97699206;97699536;97700260	97690358;97691041;97691779;97691912;97692135;97692419;97692559;97692822;97693568;97698060;97699300;97699648;97700497	-;-;-;-;-;-;-;-;-;-;-;-;-	1755	7
ENSMUST00000134003.1	chr11;chr11;chr11;chr11;chr11	97690528;97691684;97691858;97692027;97692369	97691041;97691775;97691912;97692135;97692409	-;-;-;-;-	811	20
ENSMUST00000126185.1	chr11;chr11;chr11;chr11	97697199;97697989;97699206;97699536	97697455;97698060;97699300;97699581	-;-;-;-	470	7
ENSMUST00000103147.4	chr11;chr11;chr11;chr11;chr11;chr11	97703399;97703788;97706798;97711102;97712437;97713393	97703490;97703972;97706905;97711279;97712531;97713500	+;+;+;+;+;+	766	669
ENSMUST00000138265.1	chr11;chr11;chr11	97703434;97703788;97706798	97703490;97703972;97708064	+;+;+	1509	62
ENSMUST00000129197.1	chr11;chr11	97712062;97713393	97712531;97713500	+;+	578	11
ENSMUST00000018691.8	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97715157;97719730;97720223;97722362;97722940;97724379;97726705;97729554;97732658;97744446	97718939;97719833;97720481;97722475;97722978;97724525;97726857;97729650;97732755;97744704	-;-;-;-;-;-;-;-;-;-	5053	436
ENSMUST00000144012.1	chr11;chr11;chr11;chr11;chr11;chr11	97720396;97722362;97722940;97724379;97724875;97726705	97720481;97722475;97722978;97724525;97725025;97726743	-;-;-;-;-;-	576	0
ENSMUST00000137598.1	chr11;chr11	97723651;97725176	97723850;97725711	+;+	736	2
ENSMUST00000184148.1	chr11	97744897	97745035	+	139	2
ENSMUST00000124356.1	chr11;chr11;chr11	97745481;97747961;97750872	97747469;97748122;97751170	-;-;-	2450	3
ENSMUST00000018685.8	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97745615;97747961;97750872;97752570;97753216;97753905;97756151;97757573;97763209;97766425	97747469;97748122;97750961;97752763;97753279;97754032;97756220;97757809;97763381;97766556	-;-;-;-;-;-;-;-;-;-	3105	49
ENSMUST00000152395.1	chr11;chr11;chr11	97747668;97750872;97752570	97748122;97750961;97752710	-;-;-	686	0
ENSMUST00000107579.1	chr11;chr11;chr11	97756261;97763209;97766425	97757809;97763381;97766540	-;-;-	1838	0
ENSMUST00000120130.1	chr11	97768060	97768371	+	312	1317
ENSMUST00000107576.1	chr11;chr11;chr11	97771481;97772716;97775652	97771737;97772815;97775918	-;-;-	624	7
ENSMUST00000103146.4	chr11;chr11;chr11;chr11;chr11	97777527;97778265;97781334;97781806;97782344	97778164;97778378;97781462;97781889;97782437	-;-;-;-;-	1059	603
ENSMUST00000151118.1	chr11;chr11;chr11;chr11;chr11	97778038;97778265;97781334;97781806;97782003	97778164;97778378;97781462;97781889;97782276	-;-;-;-;-	728	0
ENSMUST00000150955.1	chr11;chr11	97778056;97778265	97778164;97778635	-;-	480	30
ENSMUST00000183504.1	chr11	97780182	97780276	-	95	20
ENSMUST00000151965.1	chr11;chr11	97781362;97781806	97781462;97782362	-;-	658	0
ENSMUST00000128801.1	chr11;chr11;chr11	97781404;97781806;97782344	97781462;97782041;97782382	-;-;-	334	0
ENSMUST00000082967.1	chr11	97781639	97781775	-	137	13
ENSMUST00000143571.1	chr11;chr11;chr11	97799000;97799647;97806825	97799197;97799862;97806839	+;+;+	429	1
ENSMUST00000043843.11	chr11;chr11;chr11;chr11;chr11;chr11;chr11	97799565;97806825;97815698;97824842;97833546;97834084;97836072	97799862;97806919;97815782;97824949;97833702;97834187;97838764	+;+;+;+;+;+;+	3540	12927
ENSMUST00000107569.2	chr11;chr11	97799672;97806825	97799862;97807319	+;+	686	4
ENSMUST00000129558.7	chr11;chr11;chr11;chr11;chr11	97799838;97806825;97815698;97824842;97833546	97799974;97806919;97815782;97824949;97833607	+;+;+;+;+	487	1
ENSMUST00000152962.7	chr11;chr11;chr11;chr11;chr11	97799998;97806825;97815698;97824842;97833546	97800092;97806919;97815782;97824949;97833595	+;+;+;+;+	433	1
ENSMUST00000146572.7	chr11;chr11;chr11;chr11;chr11	97800171;97806825;97815698;97824842;97833546	97800240;97806919;97815782;97824949;97833563	+;+;+;+;+	376	0
ENSMUST00000136723.7	chr11;chr11;chr11;chr11	97800297;97806825;97815698;97824842	97800371;97806919;97815782;97824908	+;+;+;+	322	0
ENSMUST00000134428.1	chr11;chr11;chr11	97800303;97800963;97806825	97800392;97801114;97806919	+;+;+	337	0
ENSMUST00000129828.7	chr11;chr11;chr11;chr11;chr11	97800334;97806825;97815698;97824842;97833546	97801114;97806919;97815782;97824949;97833683	+;+;+;+;+	1207	16
ENSMUST00000127033.8	chr11;chr11;chr11;chr11	97801998;97806825;97815698;97824842	97802134;97806919;97815782;97824910	+;+;+;+	386	5
ENSMUST00000148280.2	chr11;chr11;chr11;chr11;chr11;chr11;chr11	97805192;97806825;97815698;97824842;97833546;97834084;97836072	97805280;97806919;97815782;97824949;97833702;97834187;97836119	+;+;+;+;+;+;+	686	3
ENSMUST00000138919.1	chr11;chr11	97806310;97806825	97806345;97806900	+;+	112	1
ENSMUST00000153520.2	chr11;chr11	97806502;97815698	97806919;97815782	+;+	503	0
ENSMUST00000155762.2	chr11;chr11;chr11	97815248;97815698;97824842	97815364;97815782;97824949	+;+;+	310	4
ENSMUST00000127575.1	chr11;chr11;chr11	97833183;97834084;97836072	97833702;97834187;97836205	+;+;+	758	2
ENSMUST00000107568.1	chr11;chr11	97833424;97834084	97833702;97834384	+;+	580	14
ENSMUST00000054783.4	chr11;chr11;chr11	97840780;97841263;97842184	97840794;97841576;97843043	+;+;+	1189	2
ENSMUST00000155954.2	chr11;chr11	97841300;97842184	97841564;97844099	+;+	2181	0
ENSMUST00000164364.1	chr11;chr11	97841315;97842184	97841547;97843809	+;+	1859	0
ENSMUST00000170806.1	chr11;chr11	97841319;97842184	97841576;97843043	+;+	1118	0
ENSMUST00000125403.1	chr11;chr11	97853826;97855353	97854488;97855552	-;-	863	0
ENSMUST00000093939.3	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97853826;97855353;97856156;97857668;97863359;97865059;97868592;97872858;97877957;97879384;97883923	97854488;97855512;97856298;97857814;97863535;97865167;97868669;97872934;97878127;97879588;97884154	-;-;-;-;-;-;-;-;-;-;-	2162	9
ENSMUST00000152825.1	chr11;chr11	97884594;97893463	97884626;97893811	+;+	382	2
ENSMUST00000017561.14	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97923238;97925813;97928434;97932207;97933975;97938530;97940813;97953883;97954751;97955401;97956099;97956423;97978503;97986238	97924607;97925973;97928469;97932339;97934035;97938611;97940908;97953982;97954869;97955523;97956168;97956566;97978681;97986444	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2881	1
ENSMUST00000107565.2	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97923656;97925813;97928434;97932207;97933975;97938530;97940813;97953883;97954751;97955401;97956099;97956423;97978503;97986238	97924607;97925973;97928469;97932339;97934035;97938611;97940908;97953982;97954869;97955523;97956168;97956587;97978681;97986399	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2439	0
ENSMUST00000141708.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	97936843;97940813;97953883;97954751;97955401;97956423;97978503;97986238	97938611;97940908;97953982;97954828;97955523;97956566;97978681;97986433	-;-;-;-;-;-;-;-	2685	0
ENSMUST00000175272.1	chr11	97941671	97941740	-	70	0
ENSMUST00000118176.1	chr11	97968792	97969235	+	444	0
ENSMUST00000107564.1	chr11;chr11	97978256;97986238	97978681;97986430	-;-	619	0
ENSMUST00000042971.15	chr11;chr11;chr11;chr11;chr11;chr11	97989578;97992282;97993425;97994338;97995067;97995818	97990339;97992433;97993508;97994485;97995127;97996181	-;-;-;-;-;-	1571	20
ENSMUST00000107563.1	chr11;chr11;chr11	97993836;97995067;97995818	97994485;97995127;97995929	-;-;-	823	22
ENSMUST00000017552.12	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	98001508;98005129;98005688;98009281;98009569;98009858;98010296;98010627;98011866;98012185;98012812;98016723;98019680;98022342	98003362;98005314;98005783;98009432;98009678;98009916;98010376;98010646;98011942;98012321;98012934;98016842;98019766;98022634	-;-;-;-;-;-;-;-;-;-;-;-;-;-	3396	10
ENSMUST00000103144.9	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	98002901;98005024;98005688;98009281;98009569;98009858;98010296;98011343;98011866;98012185;98012812;98016723;98019680;98022342	98003362;98005314;98005783;98009432;98009678;98009916;98010376;98011497;98011942;98012321;98012934;98016842;98019766;98022627	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2236	0
ENSMUST00000107561.8	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	98004747;98005688;98009281;98009569;98009858;98010296;98011343;98011866;98012185;98012812;98016723;98018273	98005314;98005783;98009432;98009678;98009916;98010376;98011497;98011942;98012321;98012934;98016842;98018372	-;-;-;-;-;-;-;-;-;-;-;-	1778	0
