#1.2									
2998	8								
NAME	description	CD24Mid-1	CD24Neg-2	CD24Mid-3	CD24Neg-4	CD24Mid-5	CD24Neg-6	CD24Mid-7	CD24Neg-8
ENSMUSG00000087117	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087120	NA	9	0	15	5	11	8	9	6
ENSMUSG00000087122	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087139	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087145	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087165	NA	310	278	211	269	249	583	213	238
ENSMUSG00000087172	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087184	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087211	NA	3	0	3	0	11	2	6	2
ENSMUSG00000087216	NA	0	0	1	0	1	0	0	0
ENSMUSG00000087242	NA	4	7	10	2	12	2	6	6
ENSMUSG00000087245	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087249	NA	11	1	7	3	10	3	12	2
ENSMUSG00000087253	NA	0	2	0	0	2	0	0	0
ENSMUSG00000087259	NA	363	137	387	121	344	162	302	92
ENSMUSG00000087265	NA	2	0	5	0	0	4	0	2
ENSMUSG00000087279	NA	1	0	0	0	0	0	0	1
ENSMUSG00000087291	NA	1	2	4	0	8	2	11	0
ENSMUSG00000087295	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087296	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087306	NA	0	0	0	0	1	0	0	2
ENSMUSG00000087318	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087322	NA	0	0	2	0	0	0	2	0
ENSMUSG00000087328	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087330	NA	0	4	2	0	0	4	2	0
ENSMUSG00000087338	NA	10	0	3	0	10	0	9	6
ENSMUSG00000087339	NA	15	14	10	5	15	15	8	8
ENSMUSG00000087342	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087347	NA	0	3	11	2	8	1	15	6
ENSMUSG00000087373	NA	14	5	17	3	5	7	10	5
ENSMUSG00000087388	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087393	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087398	NA	2	6	10	9	3	2	8	7
ENSMUSG00000087404	NA	4	30	8	48	8	94	0	30
ENSMUSG00000087407	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087410	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087434	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087452	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087474	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087486	NA	10	11	4	6	7	10	9	0
ENSMUSG00000087497	NA	162	48	149	38	106	78	160	49
ENSMUSG00000087501	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087507	NA	2	0	0	0	0	0	0	0
ENSMUSG00000087512	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087523	NA	44	54	33	72	44	102	59	49
ENSMUSG00000087534	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087574	NA	30	15	38	29	23	37	29	16
ENSMUSG00000087581	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087596	NA	0	0	0	0	0	0	2	0
ENSMUSG00000087604	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087607	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087622	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087629	NA	1	2	8	0	8	0	10	0
ENSMUSG00000087630	NA	0	0	2	2	2	2	0	2
ENSMUSG00000087637	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087638	NA	1	0	2	0	2	0	0	0
ENSMUSG00000087654	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087668	NA	0	0	2	0	0	0	0	0
ENSMUSG00000087669	NA	14	15	14	5	10	21	26	5
ENSMUSG00000087675	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087683	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087692	NA	2	0	1	0	0	1	1	1
ENSMUSG00000087741	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087779	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087792	NA	1	0	0	0	2	1	1	0
ENSMUSG00000087810	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087833	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087881	NA	4	9	3	4	4	12	2	6
ENSMUSG00000087990	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088001	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088010	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088015	NA	0	2	1	2	0	0	1	3
ENSMUSG00000088020	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088091	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088106	NA	4	0	0	4	2	1	2	0
ENSMUSG00000088119	NA	2	0	2	1	3	4	1	3
ENSMUSG00000088125	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088135	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088136	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088169	NA	0	0	0	0	1	0	0	0
ENSMUSG00000088184	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088205	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088222	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088223	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088228	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088230	NA	0	0	0	2	2	0	0	0
ENSMUSG00000088231	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088250	NA	2	0	1	0	11	0	2	2
ENSMUSG00000088259	NA	0	0	0	0	1	0	0	0
ENSMUSG00000088279	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088352	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088400	NA	2	0	0	0	0	0	2	0
ENSMUSG00000088425	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088437	NA	0	0	0	1	0	0	1	0
ENSMUSG00000088438	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088485	NA	0	0	2	0	1	2	1	4
ENSMUSG00000088495	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088502	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088509	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088519	NA	0	0	2	0	0	0	0	0
ENSMUSG00000088529	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088603	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088631	NA	0	0	0	1	1	0	1	0
ENSMUSG00000088634	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088654	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088670	NA	0	0	0	0	2	0	0	0
ENSMUSG00000088688	NA	0	2	0	0	0	0	0	2
ENSMUSG00000088702	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088719	NA	0	1	0	0	0	2	0	0
ENSMUSG00000088747	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088748	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088752	NA	2	0	2	0	0	0	0	0
ENSMUSG00000088787	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088798	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088811	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088816	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088854	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088861	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088879	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088889	NA	0	0	0	2	0	0	1	0
ENSMUSG00000088910	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088913	NA	1	0	0	0	1	0	3	0
ENSMUSG00000088950	NA	0	0	0	2	0	0	0	0
ENSMUSG00000088956	NA	1	0	6	0	0	0	0	0
ENSMUSG00000089034	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089049	NA	0	0	0	0	0	0	1	0
ENSMUSG00000089103	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089155	NA	0	0	4	0	2	0	0	0
ENSMUSG00000089184	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089210	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089223	NA	4	3	4	1	4	2	8	8
ENSMUSG00000089224	NA	5	1	1	1	4	5	0	5
ENSMUSG00000089247	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089280	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089343	NA	1	0	0	1	2	4	2	2
ENSMUSG00000089359	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089366	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089390	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089404	NA	0	0	0	0	2	0	0	0
ENSMUSG00000089438	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089460	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089476	NA	4	0	0	0	2	3	5	0
ENSMUSG00000089479	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089485	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089508	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089542	NA	112	34	52	14	110	39	86	22
ENSMUSG00000089544	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089555	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089581	NA	1	0	2	0	4	2	0	0
ENSMUSG00000089599	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089669	NA	204	71	224	137	227	130	269	98
ENSMUSG00000089722	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089724	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089753	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089876	NA	1129	751	1157	688	1051	1177	1056	767
ENSMUSG00000090173	NA	2	2	2	8	0	4	2	5
ENSMUSG00000090225	NA	0	0	0	0	0	0	0	0
ENSMUSG00000090266	NA	967	260	1070	242	950	398	882	200
ENSMUSG00000090758	NA	0	0	0	0	0	0	0	0
ENSMUSG00000091191	NA	167	140	151	125	157	274	256	220
ENSMUSG00000091195	NA	0	0	0	0	0	0	0	0
ENSMUSG00000091228	NA	0	0	0	0	0	0	0	0
ENSMUSG00000091478	NA	2507	1137	2584	1076	2134	1392	2444	1001
ENSMUSG00000091523	NA	0	2	7	1	2	2	1	0
ENSMUSG00000092157	NA	0	0	0	0	0	0	0	0
ENSMUSG00000092300	NA	60	17	49	9	57	17	56	12
ENSMUSG00000092371	NA	0	0	0	0	0	0	0	1
ENSMUSG00000092399	NA	13	2	4	0	13	9	13	5
ENSMUSG00000092455	NA	3	5	5	4	5	10	5	5
ENSMUSG00000092509	NA	0	0	2	0	3	0	6	0
ENSMUSG00000092528	NA	6	2	0	0	2	0	14	2
ENSMUSG00000092540	NA	18	13	14	21	4	16	4	12
ENSMUSG00000092626	NA	30	11	15	31	26	39	12	17
ENSMUSG00000092641	NA	0	0	0	0	0	0	0	0
ENSMUSG00000092644	NA	5	0	8	0	3	1	5	0
ENSMUSG00000092725	NA	0	0	1	0	0	0	0	0
ENSMUSG00000092727	NA	0	0	0	0	0	0	0	0
ENSMUSG00000092734	NA	1	1	0	0	0	0	2	2
ENSMUSG00000092762	NA	0	0	0	0	0	0	0	0
ENSMUSG00000092870	NA	0	0	0	0	0	0	0	0
ENSMUSG00000092885	NA	0	0	0	0	0	0	0	0
ENSMUSG00000092889	NA	11	3	6	1	12	2	9	0
ENSMUSG00000092894	NA	0	0	0	0	0	0	0	0
ENSMUSG00000092985	NA	2	1	0	1	2	0	2	0
ENSMUSG00000093004	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093006	NA	0	0	0	0	1	0	0	1
ENSMUSG00000093013	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093075	NA	0	0	0	0	2	0	2	0
ENSMUSG00000093080	NA	5	4	4	6	1	4	4	2
ENSMUSG00000093083	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093096	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093100	NA	0	4	0	2	2	5	1	3
ENSMUSG00000093113	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093133	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093164	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093168	NA	0	0	0	1	3	2	0	2
ENSMUSG00000093176	NA	3	0	2	5	4	8	5	0
ENSMUSG00000093184	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093264	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093273	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093278	NA	0	0	1	0	0	0	0	0
ENSMUSG00000093325	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093341	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093358	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093467	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093483	NA	120	32	140	31	94	31	105	33
ENSMUSG00000093485	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093539	NA	1	0	0	0	2	0	2	0
ENSMUSG00000093572	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093673	NA	0	4	0	0	8	2	0	4
ENSMUSG00000093734	NA	11	11	10	8	29	12	17	5
ENSMUSG00000093839	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093858	NA	0	2	0	2	2	3	4	5
ENSMUSG00000093920	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093924	NA	1	1	0	0	3	0	0	0
ENSMUSG00000093938	NA	0	1	0	0	0	0	0	0
ENSMUSG00000093978	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093989	NA	4	12	15	19	3	20	5	15
ENSMUSG00000094005	NA	0	0	0	0	0	0	0	0
ENSMUSG00000094091	NA	345	549	143	377	219	897	218	512
ENSMUSG00000094154	NA	0	0	0	0	0	0	0	0
ENSMUSG00000094278	NA	0	0	1	0	0	0	0	0
ENSMUSG00000094483	NA	6148	1960	7528	2719	12543	4696	10374	2832
ENSMUSG00000094488	NA	0	0	0	0	0	0	0	0
ENSMUSG00000094566	NA	1	0	0	0	0	0	4	0
ENSMUSG00000094805	NA	0	0	0	0	0	0	0	0
ENSMUSG00000094845	NA	8	4	8	0	3	7	5	9
ENSMUSG00000095095	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095136	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095187	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095291	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095312	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095605	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095680	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095969	NA	4	67	15	28	3	8	1	77
ENSMUSG00000096061	NA	0	0	0	0	0	0	0	0
ENSMUSG00000096083	NA	0	0	0	0	0	0	0	0
ENSMUSG00000096088	NA	0	0	0	0	0	0	0	0
ENSMUSG00000096205	NA	8	127	15	40	2	7	3	104
ENSMUSG00000096363	NA	0	0	0	0	0	0	0	0
ENSMUSG00000096455	NA	0	0	0	0	0	0	0	0
ENSMUSG00000096483	NA	0	0	0	0	0	0	0	0
ENSMUSG00000096745	NA	0	0	0	0	0	0	0	0
ENSMUSG00000096806	NA	0	0	0	0	0	0	0	0
ENSMUSG00000096923	NA	2	0	2	0	4	0	4	0
ENSMUSG00000097239	NA	3	0	15	3	4	1	8	2
ENSMUSG00000097328	NA	19	16	28	10	13	11	20	16
ENSMUSG00000097386	NA	2	0	2	0	4	0	4	0
ENSMUSG00000097487	NA	59	20	58	5	42	21	33	26
ENSMUSG00000097886	NA	0	0	0	0	0	0	0	0
ENSMUSG00000097887	NA	61	8	51	22	57	26	67	21
ENSMUSG00000098054	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098196	NA	11	6	6	4	15	7	3	5
ENSMUSG00000098265	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098282	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098292	NA	14	8	11	22	8	20	2	6
ENSMUSG00000098296	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098317	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098349	NA	0	0	0	0	2	0	2	0
ENSMUSG00000098415	NA	0	2	0	0	0	0	0	0
ENSMUSG00000098425	NA	2	0	0	0	0	0	0	0
ENSMUSG00000098432	NA	2	0	0	0	1	0	0	0
ENSMUSG00000098456	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098474	NA	0	0	0	0	1	2	1	0
ENSMUSG00000098497	NA	1	0	0	0	2	1	0	0
ENSMUSG00000098502	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098503	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098516	NA	6	0	1	0	0	0	8	0
ENSMUSG00000098547	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098600	NA	1	0	1	0	1	2	1	0
ENSMUSG00000098613	NA	0	0	0	0	0	0	2	0
ENSMUSG00000098641	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098650	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098658	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098704	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098769	NA	4	2	8	2	6	0	4	4
ENSMUSG00000098774	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098792	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098813	NA	20	3	16	4	35	7	21	10
ENSMUSG00000098827	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098840	NA	2	2	4	0	5	0	2	1
ENSMUSG00000098853	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098855	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098863	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098881	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098906	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098919	NA	2	0	1	0	0	0	5	0
ENSMUSG00000098925	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098942	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098943	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098948	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098955	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098958	NA	0	0	1	0	0	0	0	0
ENSMUSG00000098981	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098989	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098991	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098992	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098995	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099015	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099081	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099101	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099102	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099107	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099109	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099125	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099133	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099153	NA	0	0	0	0	0	1	0	0
ENSMUSG00000099174	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099193	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099259	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099286	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099291	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099331	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099449	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099630	NA	1	0	0	0	0	0	0	0
ENSMUSG00000099681	NA	87	29	129	26	115	43	112	30
ENSMUSG00000099690	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099902	NA	14	3	15	4	11	4	20	1
ENSMUSG00000099928	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100629	NA	83	31	77	52	89	67	52	33
ENSMUSG00000100779	NA	4	6	9	2	2	13	2	4
ENSMUSG00000100923	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101258	NA	0	0	1	0	0	0	3	0
ENSMUSG00000101295	NA	0	0	2	0	6	5	2	5
ENSMUSG00000101316	NA	66	19	57	18	59	26	72	24
ENSMUSG00000101605	NA	2	4	6	13	5	21	2	15
ENSMUSG00000101750	NA	0	7	4	1	0	9	0	2
ENSMUSG00000101841	NA	68	20	76	22	51	30	54	19
ENSMUSG00000101872	NA	42	17	26	20	39	25	30	27
ENSMUSG00000101874	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101925	NA	0	0	1	0	0	0	0	1
ENSMUSG00000102038	NA	77	22	71	42	78	47	41	38
ENSMUSG00000102178	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102563	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102585	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102881	NA	9	14	4	6	14	10	6	8
ENSMUSG00000103122	NA	0	0	0	0	2	0	0	0
ENSMUSG00000103248	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103376	NA	1	0	0	0	0	1	0	0
ENSMUSG00000103469	NA	41	15	20	29	22	41	37	15
ENSMUSG00000103635	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103828	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104099	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104137	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104184	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104244	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104323	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104657	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104740	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104783	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104813	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104854	NA	1	0	0	0	0	0	0	0
ENSMUSG00000104856	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104857	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104880	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104896	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104996	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105025	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105100	NA	33	13	44	12	28	17	33	12
ENSMUSG00000105115	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105120	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105196	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105220	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105413	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105524	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105756	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105884	NA	0	0	1	0	0	0	0	0
ENSMUSG00000105908	NA	0	0	0	0	1	3	2	0
ENSMUSG00000105932	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106014	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106175	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106179	NA	0	0	1	0	0	0	1	0
ENSMUSG00000106362	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106400	NA	0	0	0	0	0	0	0	0
ENSMUSG00000107417	NA	0	0	0	0	0	0	0	0
ENSMUSG00000107573	NA	0	0	0	0	0	0	0	0
ENSMUSG00000107645	NA	0	0	0	0	0	0	0	0
ENSMUSG00000107677	NA	0	0	0	0	0	0	0	0
ENSMUSG00000107711	NA	0	0	0	0	0	0	0	0
ENSMUSG00000107877	NA	13	2	12	6	35	18	17	2
ENSMUSG00000108156	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108167	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108218	NA	1	0	3	0	5	2	4	0
ENSMUSG00000108265	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108457	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108577	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108598	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108605	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108634	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108673	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108707	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108735	NA	0	0	1	0	0	0	0	0
ENSMUSG00000108742	NA	0	0	0	0	0	0	0	0
ENSMUSG00000108822	NA	6	0	16	0	12	0	8	0
ENSMUSG00000109010	NA	2	2	3	1	3	0	3	0
ENSMUSG00000109112	NA	0	0	0	0	0	0	0	0
ENSMUSG00000109297	NA	0	2	0	2	0	2	0	0
ENSMUSG00000109408	NA	72	28	83	19	84	53	57	32
ENSMUSG00000109715	NA	39	116	9	92	8	108	22	95
ENSMUSG00000109737	NA	0	0	6	1	0	0	7	2
ENSMUSG00000109829	NA	3	6	2	11	4	18	12	11
ENSMUSG00000109833	NA	0	0	0	0	0	0	0	0
ENSMUSG00000109967	NA	0	0	0	0	0	0	0	0
ENSMUSG00000110170	NA	441	91	443	105	419	136	362	104
ENSMUSG00000110344	NA	750	157	611	147	437	177	487	140
ENSMUSG00000110618	NA	0	0	5	0	6	0	8	0
ENSMUSG00000110636	NA	0	0	0	0	2	0	0	0
ENSMUSG00000110653	NA	0	0	0	0	0	0	0	0
ENSMUSG00000110908	NA	0	0	0	0	4	2	0	0
ENSMUSG00000110941	NA	0	0	0	0	0	0	0	0
ENSMUSG00000111016	NA	0	0	0	0	0	0	0	0
ENSMUSG00000111152	NA	0	0	0	0	0	0	0	0
ENSMUSG00000111168	NA	0	0	0	0	0	0	0	0
ENSMUSG00000111344	NA	0	0	0	0	0	0	0	0
ENSMUSG00000111373	NA	0	0	0	0	0	0	0	0
ENSMUSG00000111450	NA	0	0	0	0	0	0	0	0
ENSMUSG00000111480	NA	0	0	0	0	0	0	0	0
ENSMUSG00000111713	NA	23	6	34	0	16	6	22	2
ENSMUSG00000111857	NA	74	2	90	0	81	2	116	2
ENSMUSG00000112920	NA	5	0	3	4	7	1	1	2
ENSMUSG00000113114	NA	0	0	0	0	0	0	0	0
ENSMUSG00000113710	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118395	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118428	NA	8	16	3	7	4	23	5	12
ENSMUSG00000118486	NA	0	0	0	0	0	0	6	0
ENSMUSG00000118502	NA	37	22	35	16	33	42	54	11
ENSMUSG00000118532	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118536	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118571	NA	0	0	0	0	0	1	0	0
ENSMUSG00000118601	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118602	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118606	NA	3	0	0	0	0	1	3	2
ENSMUSG00000118609	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118634	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118639	NA	0	0	0	0	0	0	0	0
