# Program:featureCounts v2.0.1; Command:"featureCounts" "-t" "exon" "-g" "gene_id" "-a" "../mm10-chr11.gtf" "-o" "CD24Mid-7.counts2.txt" "CD24Mid-7.filtered.bam" 
Geneid	Chr	Start	End	Strand	Length	CD24Mid-7.filtered.bam
ENSMUSG00000037791	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	77982754;77982802;77984016;77984016;78006727;78006727;78009401;78009401;78013171;78013171;78015498;78015498;78018065;78018065;78022358;78022358;78023027;78023027;78023381;78023595;78023629;78023696;78023719;78024813;78024813;78024813;78024813;78024961;78024961;78024961;78024961;78024961;78025024;78025885;78025885;78025885;78025885;78025885;78025885;78025938;78027320;78027320;78028110;78028227;78028227;78028843;78028843;78028843;78029317;78029317	77983377;77983377;77984197;77984197;78006799;78006799;78009794;78009794;78013291;78013291;78015630;78015630;78018229;78018229;78022516;78022516;78023819;78023819;78023819;78023819;78023819;78023819;78023819;78024929;78024867;78025086;78024867;78025086;78025086;78025086;78025086;78025086;78025086;78026016;78026028;78025961;78026182;78026192;78026028;78026214;78027418;78027418;78028309;78028309;78028309;78028981;78028847;78028981;78029577;78030539	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4909	2616
ENSMUSG00000087050	11;11	78030012;78032157	78031931;78032665	-;-	2429	15
ENSMUSG00000020834	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78032280;78032349;78032352;78032359;78032585;78032585;78033376;78034013;78034013;78034013;78034275;78034275;78034275;78036862;78036862;78036862	78032498;78032498;78032703;78032498;78032703;78032703;78033477;78034136;78034136;78034136;78034586;78034586;78034586;78037864;78037791;78037866	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1967	369
ENSMUSG00000061981	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78037931;78037931;78037941;78037984;78040304;78049478;78049478;78049478;78049478;78049478;78053363;78053363;78053363;78053363;78054785;78054785;78054785;78054785;78055757;78055757;78055757;78055757;78055757;78057262;78057262;78057262;78057262;78057262;78057488;78057488;78057488;78057488;78057488;78057702;78057702;78057702;78057702;78057702;78057900;78057900;78057900;78057900;78057900;78058507;78058507;78058507;78058507;78058507;78058945;78058945;78058945;78058945;78058945;78059195;78059195;78059195;78059195;78059195	78038112;78038112;78038112;78038112;78040331;78049559;78049559;78049559;78049559;78049559;78053453;78053453;78053453;78053453;78054875;78054875;78054875;78054875;78055880;78055880;78055880;78055880;78055880;78057380;78057380;78057380;78057380;78057380;78057601;78057601;78057601;78057601;78057601;78057821;78057821;78057821;78057821;78057821;78058114;78058114;78058114;78058114;78058114;78058690;78058690;78058690;78058690;78058690;78059094;78059094;78059094;78059094;78059094;78060434;78060434;78060431;78060434;78060434	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2740	710
ENSMUSG00000065401	11	78073005	78073070	+	66	0
ENSMUSG00000070065	11	78073170	78073241	+	72	0
ENSMUSG00000104813	11	78073170	78073241	-	72	0
ENSMUSG00000020832	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78073376;78073376;78074280;78074280;78074478;78074531;78075391;78075391;78075391;78075722;78075722;78075722;78075990;78075990;78076233;78076233;78077817;78077817;78078262;78078262;78080077;78080077	78074174;78074174;78074627;78074360;78074627;78074627;78075639;78075639;78075639;78075971;78075834;78075834;78076051;78076051;78076279;78076279;78077894;78077894;78078389;78078389;78080383;78080383	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2268	1236
ENSMUSG00000037750	11;11;11;11;11;11;11;11;11	78094660;78094708;78115606;78143093;78143093;78143093;78153697;78153697;78153809	78094791;78094791;78115837;78143214;78143214;78143214;78156700;78156700;78156075	+;+;+;+;+;+;+;+;+	3490	528
ENSMUSG00000060727	11	78149196	78149438	-	243	9
ENSMUSG00000017386	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78158499;78159400;78160793;78160793;78161033;78161033;78161033;78161287;78161287;78161287;78161518;78161518;78162382;78162382;78162382;78165298;78165298;78165298	78160948;78160548;78160948;78160948;78161194;78161194;78161194;78161622;78161448;78161448;78161622;78161622;78162433;78162433;78162433;78165516;78165589;78165589	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3292	2855
ENSMUSG00000017405	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78166106;78166106;78166110;78166521;78167150;78167150;78167150;78167150;78167254;78167463;78167463;78167463;78167463;78167723;78167723;78167723;78168092;78168092;78168092;78168972;78168972;78168972;78168972;78169372;78169372;78169372;78169372;78169991;78170378;78170378;78170378;78170613;78170613;78170613;78170873;78170873;78170873;78171090;78171187;78172111;78172111;78172111;78172111;78172451;78172451;78172451;78172451;78172925;78172925;78172925;78172925;78172925;78176560;78176560;78176560;78176560;78176570	78166777;78166777;78166777;78166777;78167308;78167387;78167308;78167308;78167308;78168033;78167621;78167621;78167621;78167886;78167886;78167886;78168242;78168242;78168242;78169089;78169089;78169089;78169089;78169828;78169448;78169448;78169448;78170794;78170528;78170528;78170528;78171298;78170794;78170794;78172683;78170952;78171298;78171298;78171298;78172242;78172242;78172242;78172242;78172603;78172683;78172683;78172683;78173130;78173130;78173130;78173130;78173130;78176614;78176627;78176675;78176611;78176634	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5222	338
ENSMUSG00000019437	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78176711;78176956;78178130;78178149;78178651;78178685;78178731;78178762;78179038;78179273;78179370;78179370;78179370;78179370;78179370;78179370;78179370;78179540;78179540;78179540;78179540;78179540;78179540;78179540;78179947;78179947;78179947;78179947;78179947;78180175	78176887;78179056;78178236;78178236;78179221;78179056;78179056;78179056;78179221;78179452;78179607;78179452;78179452;78179452;78179452;78179452;78179452;78179622;78179622;78179875;78179622;78179622;78179622;78179622;78180091;78180820;78180154;78181909;78180093;78180480	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5009	334
ENSMUSG00000099101	11	78178827	78178887	+	61	0
ENSMUSG00000058546	11;11;11;11;11;11;11;11;11;11;11	78180932;78180935;78180935;78181154;78181154;78181417;78181417;78181417;78182803;78182803;78183519	78180997;78180997;78181223;78181223;78181223;78181593;78181630;78181593;78182986;78183077;78183584	-;-;-;-;-;-;-;-;-;-;-	847	8964
ENSMUSG00000064540	11	78181299	78181363	-	65	0
ENSMUSG00000077625	11	78181686	78181756	-	71	0
ENSMUSG00000065676	11	78183056	78183124	-	69	0
ENSMUSG00000002059	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78188430;78188440;78188779;78188879;78188922;78189178;78189240;78189571;78189571;78189571;78189571;78189571;78189571;78189588;78190130;78190130;78190130;78190130;78190130;78190130;78190130;78190130;78190289;78190289;78190289;78190289;78190289;78190289;78190353;78190478;78190478;78190478;78190478;78190478;78190478;78190478;78190685;78190685;78190685;78190685;78190685;78190685;78191208;78191208;78191208;78191208;78191208;78191365;78191365;78191365;78191365;78191365;78191575;78191575;78191575;78191575;78191611;78191774;78191774;78191774;78191774;78191774	78188511;78188511;78189390;78189390;78189390;78189390;78189390;78189662;78189662;78189662;78189662;78189662;78189662;78189662;78190306;78190195;78190195;78190135;78190195;78190195;78190195;78190195;78190390;78190390;78190390;78190390;78190390;78190390;78190390;78190542;78190542;78191114;78190542;78190542;78190542;78190542;78190933;78190736;78190736;78190736;78190736;78190736;78191289;78191265;78191289;78191289;78191289;78191455;78191455;78191455;78191455;78191455;78191682;78191682;78191682;78191682;78191682;78192193;78192185;78192188;78191838;78192188	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2385	0
ENSMUSG00000044122	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78193392;78194065;78194704;78194734;78194746;78201812;78201812;78201812;78201812;78201812;78204065;78204065;78204065;78204065;78204594;78204840;78204840;78204840;78204840;78204840	78193766;78194241;78194954;78194954;78194954;78201892;78201892;78201892;78201892;78201892;78204197;78204750;78204197;78204197;78204750;78205763;78205408;78205467;78205504;78205504	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2494	12
ENSMUSG00000002052	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78206746;78207028;78208050;78208050;78208852;78208852;78209102;78209102;78209424;78209424;78211797;78211797;78212083;78212083;78212669;78212669;78213267;78213267;78216205;78216205;78217841;78217841;78219168;78219168;78219883;78219883;78220597;78221121;78221121;78222110;78222110;78222348;78222348;78222770;78222770;78223154;78223154;78224366;78224596;78225307;78225664;78225947;78226180;78226675;78226891;78228629;78228954;78229397;78230166;78230928;78231773;78232018;78232505;78232675;78233545;78245548	78207769;78207769;78208237;78208237;78209018;78209018;78209179;78209179;78209536;78209536;78211921;78211921;78212196;78212196;78212907;78212907;78213462;78213462;78216345;78216345;78217983;78217983;78219315;78219315;78220090;78220090;78220747;78221248;78221248;78222277;78222277;78222485;78222485;78222905;78222905;78223686;78223230;78224483;78224735;78225502;78225818;78226097;78226309;78226773;78227039;78228771;78229043;78229513;78230267;78231201;78231857;78232210;78232581;78232833;78233683;78245987	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7095	6740
ENSMUSG00000002064	11;11;11;11;11;11;11;11	78245746;78250421;78250894;78251016;78251016;78254851;78254851;78254855	78246170;78250545;78251212;78251212;78251212;78255117;78255496;78255496	+;+;+;+;+;+;+;+	1515	1093
ENSMUSG00000010277	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78261752;78261752;78262472;78262699;78262699;78263554;78263590;78263590;78263912;78263912;78263912;78264464;78265179;78265573;78266133;78266351;78266595;78266595;78266936;78266936;78267097;78267097;78268099;78268112;78268326;78268639;78269488;78271291;78271971;78272778;78272778;78273097;78273151;78273403;78273403;78273441;78273682;78273682;78274465;78274465;78274788;78274788;78275007;78277040;78279047;78279709;78283059;78284100;78284739;78285411;78285438;78285675;78285675;78286513;78286513;78287296;78287296;78287684;78287684;78287932;78287932;78287940;78288165;78288165;78288941;78288941;78289286;78289286;78289804	78262309;78261917;78262828;78262828;78262828;78263639;78263639;78263639;78263966;78264059;78264032;78264582;78265239;78265762;78266474;78266474;78266719;78266719;78267003;78267003;78267242;78267242;78268217;78268180;78268489;78268897;78269693;78272383;78272383;78273299;78272969;78273299;78273299;78273424;78273559;78273559;78273902;78273902;78274655;78274655;78274887;78274887;78275209;78277334;78279204;78279915;78283158;78284282;78284860;78285593;78285593;78285796;78285796;78286693;78286693;78287382;78287382;78287794;78287794;78287983;78288067;78288067;78288295;78288295;78289042;78289042;78289710;78289420;78290623	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8798	15509
ENSMUSG00000086586	11;11	78278738;78278952	78278773;78279066	-;-	151	6
ENSMUSG00000037593	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78290841;78290867;78290892;78290894;78290929;78291421;78291424;78291424;78291424;78291424;78291556;78291755;78291755;78291755;78291755;78291755;78291755;78291962;78291962;78291962;78291962;78291962;78291962;78292405;78292405;78292405;78292405;78292405;78292694;78292694;78292694;78292694;78292694;78292954;78292954;78292954;78292954;78293384;78293384;78293529;78293529;78293529;78293529;78293807;78293876;78293876;78294062;78294062;78294062;78294593;78294593;78294593	78290939;78290939;78290939;78290939;78290939;78291669;78291669;78291669;78291669;78291669;78291669;78291838;78291838;78291838;78291838;78291838;78291838;78292163;78292030;78292030;78292030;78292030;78292030;78292474;78292474;78292474;78292474;78292474;78292798;78293818;78292798;78292798;78292798;78293411;78293411;78292994;78292994;78293411;78293411;78293833;78293618;78293618;78293745;78293964;78293932;78293964;78294172;78294172;78294172;78296805;78295342;78295068	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4299	26
ENSMUSG00000087295	11;11	78292848;78293862	78293173;78293956	-;-	421	0
ENSMUSG00000002055	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78301529;78301624;78301655;78301895;78301895;78301895;78304046;78304046;78304046;78305143;78305143;78313115;78313115;78313115;78313115;78313348;78313348;78313348;78313348;78313513;78313513;78313513;78313513;78313820;78313820;78313820;78314164;78314164;78314164;78314343;78314343;78314705;78314705;78314705;78314961;78314961;78315188;78315188;78315357;78315509;78315900;78315900;78315900;78317962;78319467;78319467;78319467;78319926;78319986;78319986;78320332;78320332;78320561;78320561;78321043;78321262;78321498;78321686;78322128	78301710;78301710;78301710;78302020;78302020;78302020;78305040;78305502;78305040;78305320;78305320;78313189;78313189;78313189;78313189;78313440;78313440;78313440;78313440;78313647;78313939;78313647;78313647;78314084;78313939;78313939;78314456;78314256;78314256;78314456;78314456;78314863;78314798;78314798;78315108;78315108;78315190;78315290;78315642;78315642;78316041;78316041;78316041;78318087;78319898;78319578;78319578;78320452;78320072;78320072;78320375;78320452;78320740;78320672;78321123;78321417;78321572;78321766;78322457	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5624	3818
ENSMUSG00000017390	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78322968;78323168;78324062;78324200;78324326;78324390;78324604;78324604;78324604;78324604;78324909;78324909;78324909;78325049;78325049;78325049;78325065;78325329;78325329;78325329;78325329;78325642;78325642;78325642;78325752;78325935;78325935;78325935;78326262;78326262;78326262	78323222;78323222;78324513;78324513;78324513;78324513;78324815;78324697;78324815;78324815;78324963;78324963;78324963;78325132;78325209;78325209;78325209;78325412;78325561;78325412;78325412;78325816;78325816;78325816;78325816;78326118;78326134;78326134;78326708;78326760;78327781	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3263	112
ENSMUSG00000041958	11;11;11;11;11;11;11;11;11;11;11;11	78328415;78328732;78328975;78332950;78333667;78335427;78336688;78337789;78339343;78340009;78341225;78341734	78328508;78328871;78329086;78333039;78333758;78335634;78336830;78337903;78339488;78340109;78341435;78342782	+;+;+;+;+;+;+;+;+;+;+;+	2501	3248
ENSMUSG00000002058	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78343482;78343498;78343506;78343545;78346666;78346911;78347218;78347218;78347218;78347218;78347218;78347797;78347797;78347797;78347797;78347797;78347935;78348087;78348087;78348087;78348465;78348465;78348531;78348531;78348531	78343786;78343786;78343786;78343786;78346759;78347331;78347331;78347331;78347331;78347849;78347331;78348119;78348259;78347899;78347899;78347899;78348259;78348259;78348259;78348259;78348998;78349164;78348979;78348896;78349164	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2448	47
ENSMUSG00000002057	11;11;11;11;11;11;11;11;11	78357577;78360777;78361426;78365941;78366867;78368707;78370957;78371816;78386495	78359070;78361268;78361633;78366037;78366997;78368820;78371418;78371967;78386558	-;-;-;-;-;-;-;-;-	3214	2
ENSMUSG00000085747	11;11;11;11;11	78394485;78394617;78395177;78396679;78402392	78394505;78394796;78395238;78396776;78405657	+;+;+;+;+	3627	5
ENSMUSG00000001095	11;11;11;11;11;11;11;11;11;11;11;11	78397087;78398291;78399032;78400084;78400476;78400744;78403072;78403314;78404378;78404671;78406810;78422066	78397855;78398428;78399193;78400205;78400564;78400962;78403194;78403485;78404577;78404807;78406938;78422217	-;-;-;-;-;-;-;-;-;-;-;-	2412	65
ENSMUSG00000086380	11;11	78444107;78444576	78444221;78444901	+;+	441	0
ENSMUSG00000020829	11;11;11;11;11;11;11;11;11;11	78465697;78465750;78466351;78468625;78468625;78470226;78470695;78470695;78471371;78471371	78466005;78466005;78467203;78468708;78468708;78472059;78470851;78470851;78471622;78471945	+;+;+;+;+;+;+;+;+;+	3080	310
ENSMUSG00000050132	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78472330;78473213;78473291;78475207;78475207;78475207;78482834;78483157;78483157;78483157;78483434;78483434;78483434;78483434;78487223;78487223;78487223;78487564;78487564;78487916;78487916;78490567;78490567;78490955;78496989;78496989;78497216	78475032;78475032;78475032;78475328;78475328;78475328;78483346;78483346;78483346;78483346;78483536;78483536;78483798;78483656;78487295;78487458;78487458;78487655;78487655;78488128;78488128;78491185;78491185;78491185;78497754;78497458;78497686	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5629	2
ENSMUSG00000017344	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78499091;78499120;78499172;78499503;78499503;78499701;78499701;78499701;78500122;78500122;78500429;78500429;78500606;78500695;78501574;78501574;78502138;78502138	78499622;78499413;78499413;78499622;78499622;78500244;78500042;78500042;78500261;78500261;78500585;78500585;78500847;78500847;78501924;78501924;78502222;78502324	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2030	0
ENSMUSG00000001103	11;11;11;11;11;11	78503447;78503499;78503739;78503739;78504023;78504023	78503577;78503585;78503899;78503899;78505074;78505081	+;+;+;+;+;+	1359	0
ENSMUSG00000051232	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	78507055;78507252;78508319;78508319;78508508;78508653;78509514;78509725;78509725;78510348;78510348;78510348;78511897;78511897;78511897	78507805;78507805;78508818;78508431;78508695;78508695;78509814;78509814;78509814;78510421;78510421;78510421;78512045;78512083;78512172	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1902	501
